frame_id,player_id,joint_0_x_m,joint_0_y_m,joint_0_z_m,joint_1_x_m,joint_1_y_m,joint_1_z_m,joint_2_x_m,joint_2_y_m,joint_2_z_m,joint_3_x_m,joint_3_y_m,joint_3_z_m,joint_4_x_m,joint_4_y_m,joint_4_z_m,joint_5_x_m,joint_5_y_m,joint_5_z_m,joint_6_x_m,joint_6_y_m,joint_6_z_m,joint_7_x_m,joint_7_y_m,joint_7_z_m,joint_8_x_m,joint_8_y_m,joint_8_z_m,joint_9_x_m,joint_9_y_m,joint_9_z_m,joint_10_x_m,joint_10_y_m,joint_10_z_m,joint_11_x_m,joint_11_y_m,joint_11_z_m,joint_12_x_m,joint_12_y_m,joint_12_z_m,joint_13_x_m,joint_13_y_m,joint_13_z_m,joint_14_x_m,joint_14_y_m,joint_14_z_m,joint_15_x_m,joint_15_y_m,joint_15_z_m,joint_16_x_m,joint_16_y_m,joint_16_z_m
364,player_0,2.9483635,10.252167,-0.037465632,2.8515801,10.326224,0.13874903,3.0300179,10.606935,-0.1397182,3.266139,10.75658,0.09175281,2.595279,10.908141,-0.46867755,2.422026,9.610335,-0.07518679,2.899902,10.211113,-0.25518808,3.0426142,10.05997,0.15304181,3.218703,10.569413,0.0454648,3.279617,10.636055,-0.15433198,3.3568785,9.75854,0.1331234,3.3339798,10.276457,0.78764105,2.6550677,10.836818,0.05123859,3.0441139,10.59116,0.19303925,2.9013038,11.1277485,0.64807427,3.313449,9.937517,0.16584328,2.8260498,10.288514,-0.08584328
364,player_1,3.7313855,0.6786636,0.12650323,3.8376052,1.2284216,0.0014444664,3.5494702,1.4266021,0.0074884295,3.7201366,1.4213402,0.23889273,3.234595,2.4416976,-0.6100021,3.2125597,0.22564292,-0.11195574,3.5677226,1.3579955,-0.80309796,3.9353635,0.7306105,0.23704305,3.7441173,1.4965813,-0.21883625,4.058936,2.0282214,-0.67459273,4.559943,0.51354367,-0.07123231,4.0058136,1.2199738,1.1189684,3.2954917,2.0046344,-0.23002732,3.8012714,1.2649075,-0.08331085,3.6448061,2.0568361,0.7912412,4.2245855,0.6579915,0.48531735,3.3793283,0.8053941,-0.40531734
365,player_0,2.9599073,10.253554,-0.052275687,2.8419836,10.321204,0.16089556,3.0400102,10.680044,-0.19929913,3.3439426,10.864343,0.08855047,2.5185852,11.040389,-0.57319164,2.3252926,9.466689,-0.09866804,2.9196014,10.188716,-0.30995134,3.0735443,10.024087,0.16139756,3.2820463,10.637271,0.03636796,3.3477845,10.67807,-0.18963057,3.4449189,9.664741,0.14201877,3.417945,10.269304,0.92284787,2.5965095,10.943127,0.049945503,3.084274,10.676488,0.23340541,2.9072196,11.291828,0.7560489,3.3831487,9.881907,0.17125998,2.822901,10.287937,-0.09126
365,player_1,3.8447413,0.71195716,0.11009945,3.9514637,1.2818457,0.006074786,3.6557648,1.4127576,0.0077845007,3.7542226,1.3952532,0.26170164,3.317556,2.4841568,-0.5827624,3.3053281,0.2552843,-0.092799716,3.626794,1.4048613,-0.8334161,4.046305,0.7730297,0.18407516,3.8086812,1.5474166,-0.2600885,4.172095,2.0351796,-0.64671946,4.6965914,0.50279653,-0.09112378,4.013384,1.2405261,1.1065153,3.3531463,2.0664687,-0.29739785,3.9193454,1.288869,-0.12013399,3.7801619,2.0882177,0.81364685,4.316242,0.7177701,0.48904145,3.4991114,0.8400506,-0.40904146
366,player_0,2.9981568,10.180254,-0.23026359,3.0169568,10.35642,0.074845985,3.0491285,10.603753,-0.27900702,3.3299317,10.837329,0.069121525,2.6133697,10.826279,-0.3251693,2.5604992,9.738552,-0.0096546,2.9182746,10.088284,-0.3828926,3.1804228,10.137905,-0.13367322,3.2336018,10.414046,-0.06879635,3.3705935,10.385301,-0.22478324,3.303732,9.739003,0.1006809,3.4099474,10.30428,0.6084129,2.6292677,10.889461,-0.011446282,2.8913946,10.481585,0.02717017,2.859591,11.0064945,0.484267,3.440477,9.9100685,0.22493738,2.846938,10.138565,-0.14493738
366,player_1,3.8364265,0.8728683,0.10793517,3.9681559,1.3628831,0.031444885,3.6863632,1.4281043,0.015500821,3.7829185,1.4601176,0.3025629,3.3063126,2.464842,-0.49327615,3.320119,0.43467444,-0.08994315,3.6178493,1.5553272,-0.79977095,4.1115723,0.8965137,0.08942986,3.806892,1.7134697,-0.2805843,4.1214423,2.058873,-0.574407,4.7892704,0.58783007,-0.0666975,3.9815555,1.3992285,1.0180804,3.3803022,2.1279755,-0.3296981,3.979132,1.4181429,-0.11091348,3.8692446,2.1583452,0.8058756,4.3113337,0.8930106,0.47517213,3.6059084,0.9738121,-0.39517215
367,player_0,3.0777466,10.030017,-0.036282808,2.975812,10.027493,0.11824839,3.132899,10.353654,-0.19970077,3.392611,10.505732,0.10265118,2.6856415,10.642293,-0.48688355,2.5384994,9.33176,-0.061158866,3.0596933,9.91196,-0.24185559,3.1627984,9.802819,0.107814595,3.359012,10.323881,0.014438584,3.4227662,10.309589,-0.121824294,3.4872959,9.481327,0.11765283,3.4129777,9.983658,0.7442813,2.7584918,10.566283,0.034675524,3.1659503,10.367188,0.21213552,3.058985,10.84899,0.62430733,3.4065225,9.663346,0.121106364,2.9574778,10.030104,-0.041106373
367,player_1,3.8637986,0.99071866,0.10180849,4.0180917,1.4129015,0.052703045,3.7670636,1.4062134,0.03319525,3.8830962,1.4457072,0.27863348,3.4148169,2.3477085,-0.39778107,3.4416494,0.593921,-0.09165614,3.6848254,1.5594251,-0.71519697,4.1741333,1.014321,0.02171924,3.8612733,1.7061242,-0.24590239,4.099999,1.9643508,-0.4932674,4.7820063,0.656485,-0.041866206,4.019276,1.4521496,0.9029113,3.4821408,2.036155,-0.3143031,4.066842,1.4206738,-0.11855889,3.9900055,2.1158175,0.73347235,4.3709135,1.0080128,0.46258548,3.6937227,1.026176,-0.38258547
368,player_0,3.1290684,9.995221,-0.045260273,3.0358946,9.947964,0.0911936,3.18745,10.281295,-0.21381122,3.4371667,10.424089,0.103777155,2.748726,10.546261,-0.48246923,2.6141446,9.30077,-0.057687677,3.1044328,9.841495,-0.23660463,3.2055233,9.765706,0.07738525,3.4162865,10.259221,0.013424858,3.479864,10.203599,-0.104896374,3.5345159,9.436211,0.11097104,3.4296854,9.913132,0.6841976,2.8321505,10.487946,0.009848125,3.201992,10.295758,0.20510992,3.124598,10.743472,0.5823687,3.4364307,9.610413,0.10793866,3.0267625,9.976368,-0.027938671
368,player_1,3.8945665,0.98818564,0.12342869,4.051865,1.2982545,0.07724493,3.9089038,1.3360409,0.062819965,4.0261397,1.345141,0.25171754,3.5741835,2.0211668,-0.2576577,3.5395212,0.67046237,-0.07089198,3.8083456,1.4353354,-0.4580436,4.2500033,1.0080305,0.039184257,3.9614935,1.6049078,-0.1343764,4.1360507,1.751466,-0.35159087,4.7269406,0.7023749,0.06646736,4.1532717,1.4002963,0.8090296,3.6320386,1.7824757,-0.17177546,4.139455,1.3323649,-0.016416013,4.0437193,1.9165425,0.61423635,4.4058523,0.98533297,0.4215433,3.7892888,1.0298839,-0.3415433
369,player_0,3.1288667,9.995189,-0.045702122,3.035966,9.947721,0.090693474,3.1875315,10.281685,-0.21407294,3.4369247,10.424222,0.103789076,2.7478588,10.547537,-0.48283267,2.6139202,9.300017,-0.05741871,3.104444,9.841404,-0.23714867,3.2052956,9.764831,0.0778728,3.4161358,10.259795,0.01303491,3.4801953,10.204022,-0.1056362,3.5351782,9.435541,0.11055502,3.4290144,9.912423,0.68536854,2.8318489,10.4893465,0.009509236,3.2024446,10.296676,0.20518886,3.1245496,10.744217,0.5827229,3.4363449,9.610337,0.107994385,3.026848,9.976443,-0.027994387
369,player_1,3.8944855,0.98286533,0.12561342,4.0518575,1.2928832,0.07683456,3.9076464,1.328112,0.061445147,4.0251265,1.3396775,0.2539243,3.571555,2.019907,-0.2579818,3.5348978,0.662464,-0.07144919,3.8075142,1.4309998,-0.4623731,4.251833,1.001964,0.03611581,3.959615,1.6019254,-0.13591504,4.1363993,1.747175,-0.35476348,4.732857,0.69215935,0.067051716,4.153169,1.3972436,0.81257606,3.629458,1.7789404,-0.17580754,4.1411657,1.3275212,-0.019033343,4.0450063,1.9146643,0.616843,4.4070845,0.977852,0.42469385,3.787363,1.0219742,-0.34469384
370,player_0,3.158795,10.089009,-0.06163854,3.0454185,9.972376,0.085220024,3.2370892,10.368434,-0.26111498,3.5069888,10.531376,0.125276,2.6979864,10.671942,-0.56410044,2.5572615,9.247257,-0.060743056,3.1279557,9.855802,-0.27449468,3.2493074,9.780912,0.062485535,3.4883344,10.359497,0.00077840686,3.578023,10.26626,-0.099576525,3.637022,9.385653,0.116527244,3.4852207,9.948681,0.76683134,2.81039,10.618026,-0.01227092,3.2276413,10.389749,0.2381247,3.1499438,10.9118,0.6590633,3.5012882,9.598813,0.122883156,3.037101,10.017494,-0.042883165
370,player_1,3.957747,0.9757954,0.13900019,4.014868,1.2034489,0.11185044,3.9610152,1.2610961,0.06879917,4.1132016,1.2939572,0.23488176,3.6495843,1.7897704,-0.20033346,3.5662918,0.6656295,-0.057563722,3.8695571,1.3367162,-0.31876224,4.2626204,1.0018632,0.05164186,4.0182853,1.4920857,-0.04524961,4.141719,1.5979522,-0.26012474,4.63586,0.71510077,0.14676386,4.250391,1.3428296,0.7473099,3.7113013,1.5863857,-0.06721613,4.1379023,1.2529007,0.06707605,4.057953,1.7687824,0.5560632,4.427505,0.9517653,0.3810976,3.8195062,1.0278466,-0.30109763
371,player_0,3.1495643,10.348595,-0.112399034,3.0139968,10.125298,0.07875273,3.2653337,10.639873,-0.3575816,3.6150322,10.845728,0.14246543,2.551326,11.019196,-0.7305308,2.3664334,9.253709,-0.062020205,3.1125288,9.993894,-0.37517527,3.274284,9.910525,0.041222773,3.5788984,10.681022,-0.036017142,3.693088,10.479504,-0.120765336,3.7838466,9.406059,0.10778292,3.5644522,10.137699,0.92957604,2.7415771,10.9900465,-0.066511,3.2243283,10.682701,0.2840506,3.1372807,11.331311,0.80766827,3.571437,9.699862,0.1591578,3.025202,10.223639,-0.07915779
371,player_1,4.0054502,0.8881839,0.14314981,3.995395,1.0555273,0.115202725,4.004942,1.1404626,0.058003522,4.186644,1.2196584,0.20357648,3.732764,1.5756804,-0.18218982,3.6174245,0.591228,-0.06530905,3.9395885,1.1917466,-0.25388035,4.2377963,0.9158257,0.08504999,4.0793257,1.3348552,-0.0053875893,4.163991,1.4334972,-0.20724311,4.5678444,0.66265225,0.17177622,4.332676,1.2073829,0.6759509,3.8078542,1.3962803,0.02369903,4.119813,1.1272635,0.10498372,4.078958,1.5901064,0.5071096,4.419926,0.8428224,0.3267988,3.8561132,0.97217727,-0.24679878
372,player_0,3.1308415,10.664149,-0.17505218,2.9776025,10.30004,0.094320826,3.2866673,10.960856,-0.43442923,3.7329493,11.228203,0.14983231,2.3908253,11.426887,-0.91230106,2.1262803,9.300065,-0.022551134,3.104195,10.192571,-0.4765737,3.2976015,10.083129,0.013339609,3.6443062,11.083767,-0.08742663,3.797639,10.736301,-0.14061745,3.9274225,9.488661,0.10654001,3.6714935,10.399855,1.1175344,2.665707,11.413095,-0.10627712,3.2221894,11.03409,0.3354302,3.0944326,11.801477,0.94558865,3.6327772,9.8495245,0.18843122,3.008436,10.495999,-0.10843122
372,player_1,4.0528784,0.806974,0.15403342,4.004646,0.93783396,0.12336723,4.0314126,1.039339,0.06624313,4.2145762,1.1419858,0.18128735,3.7767756,1.4261699,-0.1693326,3.6388702,0.49202043,-0.06453854,3.9768882,1.061194,-0.2358275,4.2049203,0.8323285,0.12179753,4.1155996,1.1985562,0.0052052736,4.1867733,1.3012577,-0.17151049,4.5280366,0.5870017,0.17647767,4.3801847,1.0940745,0.63319516,3.8494644,1.2470654,0.07988977,4.1190443,1.0100313,0.124451876,4.092691,1.4757761,0.49009123,4.419482,0.73813117,0.30480778,3.8696072,0.884512,-0.2248078
373,player_0,3.123517,10.815426,-0.21987498,3.0234818,10.2916565,0.1313958,3.3519998,11.106023,-0.41136658,3.8008764,11.4259,0.19893527,2.3217356,11.630008,-1.0244493,1.9829065,9.328264,0.017379455,3.1855142,10.327669,-0.5317147,3.2736306,10.072037,0.051061716,3.657703,11.37296,-0.09710426,3.9214394,10.837349,-0.12913114,4.071622,9.593125,0.11010054,3.8212266,10.609277,1.2755125,2.7860742,11.673343,-0.10843732,3.2749512,11.187876,0.31643215,3.1376915,12.021342,1.0088141,3.6796923,9.952841,0.15790763,3.0378811,10.682345,-0.077907644
373,player_1,4.0764008,0.73387647,0.15506533,4.0038023,0.84827876,0.12771669,4.0409617,0.97103137,0.068650976,4.2295084,1.0978314,0.17858104,3.7768927,1.36092,-0.18216376,3.64619,0.40546417,-0.064116105,3.989729,0.9800184,-0.24340405,4.1800017,0.7545529,0.15277882,4.1293507,1.1181151,0.004465252,4.197846,1.2243991,-0.17994194,4.513628,0.52704155,0.16913074,4.3974233,1.0260762,0.6335003,3.8685992,1.1813505,0.10942125,4.103917,0.9338405,0.12738265,4.0902786,1.4129927,0.49244142,4.417518,0.6675447,0.29531908,3.8707795,0.82098943,-0.21531908
374,player_0,3.1523683,11.009719,-0.15568644,3.0803769,10.461159,0.13295642,3.3625722,11.238388,-0.37698367,3.7984285,11.565211,0.22581594,2.4099689,11.761268,-0.95391005,2.040246,9.590155,0.071292266,3.2061212,10.504793,-0.5142623,3.2859437,10.267742,0.07780267,3.6844609,11.52306,-0.076228894,3.9277785,10.992673,-0.11084253,4.032434,9.801346,0.12572742,3.820343,10.831884,1.216462,2.8607497,11.800285,-0.10855333,3.291231,11.324358,0.29767627,3.1642184,12.09627,0.9509568,3.6646008,10.137397,0.14175053,3.0574174,10.880329,-0.061750524
374,player_1,4.069777,0.74361515,0.14121926,3.9886076,0.8559416,0.12280086,4.0227537,0.9866544,0.04992518,4.2277713,1.124591,0.15704972,3.7594097,1.4099271,-0.21423912,3.6335826,0.39104533,-0.06694201,3.978031,0.9820666,-0.2828453,4.164842,0.7620411,0.15088367,4.124165,1.1315469,-0.013432398,4.192673,1.2388886,-0.21415979,4.5007386,0.5240593,0.15477228,4.405011,1.0401849,0.65146434,3.8623664,1.2084267,0.1037439,4.084284,0.94706917,0.12479939,4.065205,1.4415097,0.49858385,4.4200664,0.67828035,0.30351686,3.8548136,0.8132536,-0.22351685
375,player_0,3.1533904,11.009486,-0.15976185,3.0766795,10.45775,0.13606755,3.3649116,11.241841,-0.37775406,3.8008873,11.569612,0.22742409,2.403336,11.768864,-0.96249956,2.02838,9.582521,0.07437624,3.2078536,10.503132,-0.517453,3.2837603,10.263463,0.08100356,3.6831613,11.533784,-0.07635025,3.9322948,10.992341,-0.10851716,4.038233,9.795739,0.12409704,3.8264737,10.83137,1.2241714,2.8586438,11.809169,-0.10819446,3.2921975,11.327689,0.30307934,3.16303,12.106103,0.9583329,3.664433,10.1341305,0.14065315,3.0576823,10.879856,-0.060653158
375,player_1,4.0693717,0.7320821,0.14420709,3.9882205,0.84410894,0.12416031,4.024111,0.97477144,0.051993817,4.227742,1.114148,0.1585158,3.7575397,1.3977305,-0.21060088,3.6332917,0.37961364,-0.06752503,3.977721,0.9718526,-0.28127098,4.1652665,0.7509466,0.15136433,4.1239104,1.1194079,-0.013211206,4.1932807,1.2278715,-0.21218869,4.501717,0.5133898,0.15725434,4.4053416,1.0293301,0.6528271,3.8606153,1.1976047,0.1048315,4.08476,0.9358861,0.124850035,4.065903,1.4319556,0.5002515,4.4215717,0.66782856,0.30399552,3.85407,0.8020779,-0.2239955
376,player_0,3.1707025,11.1004925,-0.08092941,3.0845363,10.527386,0.1418777,3.3533063,11.298717,-0.38316187,3.8231893,11.632531,0.26552272,2.3746498,11.903579,-0.9573891,2.0183828,9.612526,0.13551103,3.2358966,10.520869,-0.563619,3.3209372,10.304349,0.14264399,3.7291749,11.628056,-0.07191162,3.9648914,11.106115,-0.13511547,4.055891,9.785683,0.14036721,3.8494334,10.892354,1.2977331,2.847556,11.928551,-0.113304555,3.2781367,11.399457,0.32075056,3.1895325,12.220803,0.9925747,3.6973033,10.199246,0.14739975,3.0258758,10.941177,-0.067399725
376,player_1,4.0419173,0.7684826,0.13180411,3.9682739,0.87642384,0.12309317,3.9979916,1.0102037,0.043028645,4.2122874,1.1561471,0.14407854,3.735091,1.4529285,-0.22436234,3.6140394,0.40960735,-0.066493034,3.958047,1.0008163,-0.3028021,4.147059,0.78275514,0.1461401,4.1108074,1.1552523,-0.027192205,4.1765623,1.2599452,-0.22866064,4.4773097,0.53476155,0.14961426,4.393965,1.0643055,0.6637778,3.845883,1.2431457,0.09738352,4.054373,0.971642,0.11916983,4.033237,1.4735227,0.49665523,4.40809,0.7022028,0.30931425,3.833852,0.8300177,-0.22931427
377,player_0,3.1967723,11.0129385,0.018226951,3.0919335,10.468286,0.19397682,3.4166708,11.19434,-0.3563096,3.8722708,11.546629,0.3253271,2.4170566,11.847564,-0.91302586,2.0753186,9.547623,0.18034849,3.3019588,10.4315405,-0.54600906,3.398509,10.212629,0.23992892,3.77208,11.570876,-0.0035007745,4.040351,11.07081,-0.113273084,4.0738945,9.685886,0.21170136,3.9243832,10.819503,1.3708881,2.9013488,11.884411,-0.047692657,3.273712,11.299966,0.37702495,3.2796276,12.193081,1.0356301,3.7637596,10.156581,0.14703695,3.01577,10.888379,-0.06703696
377,player_1,4.004599,0.8435422,0.12578596,3.9332762,0.9468802,0.1210978,3.958867,1.0790311,0.033939205,4.176533,1.227432,0.13639386,3.694338,1.5434687,-0.23140444,3.5787716,0.4810716,-0.060052186,3.9213188,1.0786597,-0.31873673,4.1186986,0.8576031,0.14155842,4.076939,1.2369477,-0.04243274,4.142918,1.3339052,-0.24668856,4.454815,0.59459627,0.1439352,4.3687057,1.148176,0.6780303,3.8165681,1.3295338,0.08573736,4.0103908,1.0538023,0.11669785,3.9837387,1.5505655,0.4936059,4.379821,0.77369785,0.32281044,3.804054,0.89200383,-0.24281044
378,player_0,3.2109976,10.876064,0.078600705,3.1348991,10.391541,0.23032281,3.5179431,11.107669,-0.34641257,3.9091842,11.434309,0.43703082,2.4536602,11.830737,-0.92992795,2.1428242,9.40908,0.18422465,3.3833873,10.29927,-0.5555769,3.486641,10.08036,0.29817092,3.8541303,11.510393,0.052690923,4.171562,11.043387,-0.09929103,4.150244,9.498213,0.231019,3.9812303,10.681257,1.4875069,2.9462335,11.892292,-0.016287148,3.34538,11.20734,0.42672354,3.3662992,12.156698,1.1221669,3.8763099,10.00866,0.11632127,3.0245063,10.792887,-0.036321282
378,player_1,3.9730446,0.9971065,0.110566966,3.9023795,1.0935198,0.105827406,3.9215422,1.2025108,0.02334883,4.122119,1.3442852,0.11971639,3.6892393,1.642196,-0.21324414,3.586035,0.66951185,-0.050280474,3.8914585,1.2194363,-0.29918852,4.0813303,1.017865,0.11523508,4.0333815,1.3553363,-0.04991155,4.088077,1.4412099,-0.23368403,4.3844028,0.76448387,0.12766837,4.304958,1.2823551,0.6156158,3.803006,1.4465218,0.06408781,3.970267,1.2017024,0.09969474,3.94097,1.6301063,0.44554996,4.3148456,0.9335556,0.30582687,3.7955585,1.031718,-0.22582686
379,player_0,3.259475,10.716326,0.09659119,3.242144,10.341079,0.27269655,3.5957956,11.003944,-0.2852477,3.9528654,11.322966,0.51878583,2.548551,11.78964,-0.90775955,2.2726212,9.286873,0.18756741,3.4805865,10.183363,-0.5322591,3.593267,9.962965,0.36536664,3.9267454,11.390651,0.099815264,4.260153,11.015501,-0.10580751,4.228909,9.358652,0.25237712,4.04619,10.563629,1.5747517,3.0575175,11.872772,0.036830604,3.4624548,11.083935,0.4231125,3.500193,12.076835,1.1903808,3.9964542,9.876175,0.10886283,3.0714698,10.715337,-0.028862834
379,player_1,3.958162,1.1099315,0.101204515,3.87973,1.1945457,0.092417695,3.897778,1.2844349,0.020511366,4.090451,1.4303759,0.10852787,3.6835904,1.7107759,-0.20129815,3.5849924,0.8044942,-0.05343976,3.8648112,1.321155,-0.29746214,4.058732,1.1381866,0.08007463,4.0099087,1.4319648,-0.047445334,4.0415535,1.5149108,-0.22926936,4.338049,0.8859376,0.120232455,4.2677374,1.3766601,0.5738107,3.7894454,1.5258902,0.049352814,3.9305115,1.2975433,0.08180999,3.9256058,1.6943567,0.41447902,4.279765,1.0598832,0.29613137,3.7887754,1.1282325,-0.21613136
380,player_0,3.239367,10.594269,0.010710239,3.343858,10.357068,0.2200548,3.66476,10.941976,-0.27338108,3.9849498,11.194814,0.47029012,2.6760554,11.72515,-0.8220546,2.490974,9.264958,0.117322505,3.5752468,10.127648,-0.51171756,3.7357776,9.877659,0.36447972,3.9331336,11.28018,0.07139844,4.239399,11.001342,-0.15532336,4.3348136,9.305578,0.27500138,4.035286,10.482922,1.5480756,3.087749,11.751234,0.024712503,3.6067057,11.014804,0.33530793,3.6026742,11.972255,1.1331403,4.080305,9.837208,0.12337035,3.157021,10.678254,-0.043370336
380,player_1,3.954917,1.1633974,0.08829091,3.8840704,1.2672026,0.07479397,3.914429,1.3447634,0.009136811,4.057046,1.4568453,0.082164906,3.7175717,1.7419288,-0.19475189,3.614533,0.8747862,-0.047277473,3.8546414,1.3763293,-0.28960055,4.0585327,1.209237,0.054390587,4.001951,1.458634,-0.053111233,4.03083,1.5613532,-0.22326106,4.3253937,0.95161825,0.114212535,4.2408004,1.4086723,0.5306735,3.795273,1.5468066,0.021197706,3.9421666,1.3483381,0.07972341,3.9123795,1.7412963,0.38709354,4.283937,1.1151962,0.2970319,3.7915807,1.1629682,-0.21703193
381,player_0,3.2394273,10.594841,0.011623979,3.3447936,10.357494,0.21979818,3.6655424,10.943101,-0.2725997,3.983923,11.193361,0.4719771,2.6743903,11.727616,-0.8211911,2.491674,9.264567,0.12062818,3.5762546,10.127803,-0.51147306,3.7348044,9.875677,0.36684176,3.9313486,11.282317,0.07217598,4.2399473,11.002199,-0.15584385,4.3357754,9.304303,0.27491978,4.0341444,10.482456,1.5502143,3.0895553,11.754629,0.025153354,3.6081543,11.016438,0.33674324,3.6024573,11.973797,1.1349888,4.0794477,9.836315,0.12360813,3.1578789,10.679146,-0.04360813
381,player_1,3.9552324,1.1690519,0.08796953,3.8835087,1.2729055,0.07500352,3.9123378,1.3507123,0.009320736,4.056567,1.4629959,0.083414994,3.716349,1.7499609,-0.19625384,3.6131542,0.8789449,-0.046614893,3.8548987,1.3831315,-0.29001778,4.058345,1.2146897,0.055369236,4.000654,1.4655102,-0.053698532,4.030506,1.5674115,-0.22425157,4.3262863,0.957099,0.11399154,4.241777,1.4148713,0.5331854,3.7952318,1.553607,0.021910653,3.9412944,1.3538632,0.08005076,3.9104493,1.7474236,0.38794267,4.2838936,1.1198967,0.29763296,3.7913246,1.1683503,-0.21763295
382,player_0,3.300934,10.440465,-0.028873771,3.454117,10.370469,0.18459617,3.6340394,10.819192,-0.23550856,3.9964118,11.032713,0.4167319,2.8712165,11.549813,-0.7084205,2.721377,9.331218,0.0616346,3.619521,10.108815,-0.45985907,3.7879708,9.892744,0.28592622,3.9246814,11.096193,0.072206035,4.1909194,10.900367,-0.14761057,4.2878823,9.355049,0.23023984,4.005785,10.465245,1.3625886,3.149073,11.483993,0.040774763,3.657981,10.840974,0.24077642,3.6879356,11.716614,0.95019424,4.109213,9.8430605,0.11635373,3.2595606,10.608473,-0.036353707
382,player_1,3.9362965,1.195648,0.082758024,3.8709586,1.3154771,0.061360147,3.9057708,1.3849437,0.00070670247,4.0349927,1.4879763,0.07237117,3.7092147,1.7811599,-0.20143831,3.6000013,0.90185595,-0.054095678,3.8232741,1.4177659,-0.29964396,4.053598,1.260192,0.030545745,3.9837782,1.4886353,-0.06853289,4.0142474,1.6113936,-0.235726,4.3277054,0.9839195,0.12165059,4.2197,1.4337934,0.532215,3.775384,1.5805626,0.0001661554,3.9323192,1.3899654,0.07297203,3.8883116,1.795407,0.38745323,4.293497,1.151746,0.31093735,3.768815,1.1810141,-0.23093736
383,player_0,3.4140341,10.338692,-0.029860586,3.5695572,10.391566,0.1612485,3.6521885,10.766452,-0.21326974,4.049129,10.972141,0.3901116,2.983479,11.4977455,-0.6596486,2.8992448,9.345485,0.00052930415,3.6769075,10.133976,-0.47206032,3.8584695,9.898139,0.24806966,3.9573815,11.02252,0.04446037,4.2032027,10.891697,-0.18182254,4.3262076,9.37093,0.18879671,4.0351543,10.462665,1.2619929,3.2154295,11.361096,0.044110313,3.7361891,10.765988,0.17876352,3.7676752,11.592867,0.8506306,4.1650877,9.871292,0.12236284,3.3472917,10.562931,-0.04236284
383,player_1,3.9174182,1.1836746,0.08842768,3.8525689,1.3351003,0.03205139,3.8808775,1.4027207,-0.004543677,4.016993,1.4888941,0.07354303,3.6579032,1.842749,-0.2397033,3.5343866,0.8439378,-0.07987019,3.7589366,1.434315,-0.3485638,4.0590467,1.2582173,-0.0012219176,3.9562745,1.5098393,-0.08622948,4.0019917,1.6720774,-0.2832136,4.3889923,0.93195945,0.13833842,4.2151494,1.4380465,0.59713477,3.723134,1.607713,-0.04098209,3.9253511,1.405641,0.06743896,3.8541095,1.889477,0.43420145,4.340343,1.1427693,0.35876057,3.7213051,1.133814,-0.27876058
384,player_1,3.897824,1.1420383,0.07436182,3.8506682,1.3116727,-0.0019597784,3.873254,1.3989289,-0.017074205,3.9879897,1.4498081,0.054415647,3.6165857,1.8544228,-0.2736164,3.4881997,0.7844973,-0.10045832,3.7093954,1.4207213,-0.38179392,4.0513964,1.2464575,-0.022908494,3.9234924,1.4989613,-0.12718943,3.9819818,1.6915177,-0.2980944,4.421955,0.90229726,0.13309364,4.182317,1.4019262,0.6183139,3.6925726,1.5993907,-0.08181108,3.931317,1.3868407,0.04444012,3.8205662,1.9186091,0.46938822,4.361015,1.1233757,0.3893996,3.691049,1.0715486,-0.3093996
384,player_0,3.5224795,10.180837,-0.082274854,3.6651893,10.361966,0.11951487,3.6865516,10.6994505,-0.21049333,4.0800347,10.871619,0.34763592,3.0417507,11.442013,-0.64900017,3.0340178,9.300213,-0.07354638,3.7009263,10.106587,-0.5367142,3.9813614,9.820421,0.20333023,3.9739225,10.973386,6.2420964e-05,4.200798,10.867368,-0.23727465,4.424809,9.284815,0.12859023,4.0533643,10.4079895,1.215315,3.2661388,11.273188,-0.016596362,3.8240948,10.676811,0.11907831,3.8316245,11.495403,0.8162391,4.2366724,9.84666,0.15296619,3.4521105,10.487574,-0.07296622
385,player_1,3.8618553,1.0773435,0.06496845,3.8418686,1.2585256,-0.02736906,3.8601468,1.3691186,-0.03298655,3.9451888,1.380472,0.04471076,3.5531812,1.8415408,-0.3102362,3.4104042,0.67803955,-0.11437944,3.6491542,1.3765087,-0.412348,4.0264,1.2095864,-0.03923609,3.873813,1.4761294,-0.15726942,3.9649935,1.671603,-0.29679275,4.4347363,0.81721425,0.12713015,4.1425962,1.3383062,0.6459023,3.650783,1.5658365,-0.118433826,3.9112096,1.3410642,0.03344656,3.771696,1.9150977,0.5210469,4.366853,1.0640348,0.42519,3.6452117,0.986217,-0.34519002
385,player_0,3.6354594,9.923011,-0.15229282,3.7690198,10.231012,0.07391923,3.7401197,10.529631,-0.21487606,4.1499057,10.684045,0.3437553,3.1159656,11.303484,-0.6736736,3.1994786,9.089922,-0.18572134,3.706189,9.958601,-0.66858673,4.1431313,9.639051,0.12957577,4.0976834,10.782592,-0.02785042,4.253526,10.77819,-0.3082802,4.548977,9.062171,0.08505205,4.1036816,10.259934,1.2223943,3.3006988,11.082231,-0.095573336,3.8834176,10.44941,0.057764232,3.9799397,11.368734,0.80241716,4.4124565,9.671448,0.19313952,3.5063365,10.302067,-0.11313951
